timestamp,level,service,user,ip_address,response_time_ms,status_code,message
2024-01-02 09:51:41,WARN,inventory-service,user_034,192.168.4.2,73.2,404,WARN from inventory-service
2024-01-02 09:51:53,INFO,inventory-service,user_044,192.168.3.14,60.8,200,INFO from inventory-service
2024-01-02 09:52:50,INFO,auth-service,user_030,192.168.2.3,20.0,201,INFO from auth-service
2024-01-02 09:53:51,INFO,api-gateway,user_002,192.168.1.5,65.3,200,INFO from api-gateway
2024-01-02 09:55:23,WARN,inventory-service,user_030,192.168.1.1,78.1,400,WARN from inventory-service
2024-01-02 09:55:55,INFO,notification-service,user_010,192.168.4.18,47.9,200,INFO from notification-service
2024-01-02 09:56:40,INFO,api-gateway,user_048,192.168.2.6,60.6,200,INFO from api-gateway
2024-01-02 09:57:00,ERROR,api-gateway,user_003,192.168.1.6,200.5,500,ERROR from api-gateway
2024-01-02 09:57:20,INFO,payment-service,user_050,192.168.1.15,193.0,200,INFO from payment-service
2024-01-02 09:59:05,WARN,inventory-service,user_042,192.168.4.19,113.7,400,WARN from inventory-service
2024-01-02 10:01:18,WARN,api-gateway,user_044,192.168.4.13,130.7,404,WARN from api-gateway
2024-01-02 10:01:25,INFO,notification-service,user_015,192.168.4.1,131.3,200,INFO from notification-service
2024-01-02 10:04:01,INFO,order-service,user_015,192.168.4.10,140.3,200,INFO from order-service
2024-01-02 10:04:06,INFO,payment-service,user_018,192.168.1.15,157.1,200,INFO from payment-service
2024-01-02 10:07:02,INFO,user-service,user_037,192.168.1.17,202.2,200,INFO from user-service
2024-01-02 10:13:08,INFO,user-service,user_016,192.168.4.13,180.1,200,INFO from user-service
2024-01-02 10:14:30,INFO,user-service,user_019,192.168.1.7,86.4,200,INFO from user-service
2024-01-02 10:18:11,INFO,payment-service,user_046,192.168.2.1,41.3,200,INFO from payment-service
2024-01-02 10:18:29,INFO,payment-service,user_040,192.168.2.2,78.2,200,INFO from payment-service
2024-01-02 10:18:48,INFO,notification-service,user_043,192.168.1.19,154.4,201,INFO from notification-service
2024-01-02 10:20:03,INFO,notification-service,user_042,192.168.2.6,110.1,200,INFO from notification-service
2024-01-02 10:22:09,ERROR,user-service,user_029,192.168.4.13,111.1,500,ERROR from user-service
2024-01-02 10:23:11,INFO,payment-service,user_036,192.168.1.5,75.9,200,INFO from payment-service
2024-01-02 10:23:29,INFO,notification-service,user_003,192.168.3.9,89.7,200,INFO from notification-service
2024-01-02 10:26:37,INFO,user-service,user_042,192.168.3.4,141.5,200,INFO from user-service
2024-01-02 10:27:17,INFO,auth-service,user_005,192.168.3.10,173.1,200,INFO from auth-service
2024-01-02 10:29:05,INFO,auth-service,user_026,192.168.2.4,94.3,200,INFO from auth-service
2024-01-02 10:30:22,INFO,api-gateway,user_029,192.168.1.3,181.1,200,INFO from api-gateway
2024-01-02 10:30:47,INFO,order-service,user_038,192.168.2.8,107.1,201,INFO from order-service
2024-01-02 10:31:09,WARN,order-service,user_014,192.168.4.10,122.3,404,WARN from order-service
2024-01-02 10:31:32,INFO,notification-service,user_008,192.168.4.4,142.2,200,INFO from notification-service
2024-01-02 10:32:58,INFO,inventory-service,user_024,192.168.1.7,159.8,200,INFO from inventory-service
2024-01-02 10:34:19,WARN,auth-service,user_002,192.168.3.14,108.9,404,WARN from auth-service
2024-01-02 10:36:08,INFO,order-service,user_020,192.168.2.3,105.4,201,INFO from order-service
2024-01-02 10:41:35,INFO,inventory-service,user_005,192.168.4.15,63.1,200,INFO from inventory-service
2024-01-02 10:42:44,INFO,notification-service,user_036,192.168.3.19,162.9,200,INFO from notification-service
2024-01-02 10:43:52,INFO,notification-service,user_019,192.168.4.1,138.2,200,INFO from notification-service
2024-01-02 10:46:58,INFO,api-gateway,user_022,192.168.1.15,96.7,200,INFO from api-gateway
2024-01-02 10:47:34,INFO,notification-service,user_022,192.168.2.19,152.6,200,INFO from notification-service
2024-01-02 10:48:14,INFO,user-service,user_023,192.168.2.16,110.0,200,INFO from user-service
2024-01-02 10:49:09,INFO,api-gateway,user_021,192.168.2.1,132.3,200,INFO from api-gateway
2024-01-02 10:51:43,WARN,inventory-service,user_005,192.168.2.6,206.6,400,WARN from inventory-service
2024-01-02 10:57:02,INFO,payment-service,user_044,192.168.4.14,113.3,200,INFO from payment-service
2024-01-02 11:05:00,INFO,api-gateway,user_041,192.168.2.16,143.5,200,INFO from api-gateway
2024-01-02 11:07:14,INFO,payment-service,user_045,192.168.1.19,120.6,200,INFO from payment-service
2024-01-02 11:08:59,INFO,auth-service,user_031,192.168.3.7,167.9,200,INFO from auth-service
2024-01-02 11:09:32,INFO,payment-service,user_013,192.168.4.15,135.8,200,INFO from payment-service
2024-01-02 11:11:42,INFO,user-service,user_002,192.168.1.12,148.9,200,INFO from user-service
2024-01-02 11:11:48,INFO,auth-service,user_039,192.168.2.3,111.6,200,INFO from auth-service
2024-01-02 11:16:02,INFO,auth-service,user_020,192.168.1.2,84.5,201,INFO from auth-service
2024-01-02 11:16:10,INFO,notification-service,user_004,192.168.1.19,171.6,200,INFO from notification-service
2024-01-02 11:19:08,INFO,payment-service,user_009,192.168.1.11,88.6,200,INFO from payment-service
2024-01-02 11:19:40,INFO,order-service,user_041,192.168.4.4,129.6,200,INFO from order-service
2024-01-02 11:21:11,INFO,inventory-service,user_020,192.168.1.4,114.6,200,INFO from inventory-service
2024-01-02 11:22:19,INFO,api-gateway,user_036,192.168.1.12,127.2,200,INFO from api-gateway
2024-01-02 11:23:08,INFO,order-service,user_029,192.168.4.10,95.6,201,INFO from order-service
2024-01-02 11:23:26,INFO,inventory-service,user_023,192.168.1.7,114.5,200,INFO from inventory-service
2024-01-02 11:25:12,WARN,api-gateway,user_021,192.168.4.9,149.4,404,WARN from api-gateway
2024-01-02 11:27:23,INFO,api-gateway,user_024,192.168.1.2,166.9,200,INFO from api-gateway
2024-01-02 11:31:04,INFO,notification-service,user_048,192.168.3.9,49.6,200,INFO from notification-service
2024-01-02 11:33:40,INFO,auth-service,user_033,192.168.2.6,71.0,201,INFO from auth-service
2024-01-02 11:34:54,ERROR,api-gateway,user_044,192.168.1.12,139.6,500,ERROR from api-gateway
2024-01-02 11:35:29,INFO,inventory-service,user_037,192.168.1.18,169.5,200,INFO from inventory-service
2024-01-02 11:36:27,ERROR,order-service,user_017,192.168.4.4,150.1,500,ERROR from order-service
2024-01-02 11:37:38,INFO,auth-service,user_010,192.168.2.8,93.9,200,INFO from auth-service
2024-01-02 11:42:32,INFO,notification-service,user_004,192.168.4.4,136.8,200,INFO from notification-service
2024-01-02 11:42:57,INFO,user-service,user_027,192.168.2.4,224.1,200,INFO from user-service
2024-01-02 11:44:41,INFO,payment-service,user_002,192.168.1.16,142.6,201,INFO from payment-service
2024-01-02 11:44:44,INFO,user-service,user_007,192.168.4.12,96.8,200,INFO from user-service
2024-01-02 11:47:29,INFO,payment-service,user_002,192.168.1.1,188.1,200,INFO from payment-service
2024-01-02 11:48:27,INFO,auth-service,user_013,192.168.1.14,115.2,200,INFO from auth-service
2024-01-02 11:48:50,INFO,auth-service,user_005,192.168.1.3,145.9,201,INFO from auth-service
2024-01-02 11:49:31,INFO,api-gateway,user_022,192.168.2.2,186.8,200,INFO from api-gateway
2024-01-02 11:50:07,WARN,notification-service,user_014,192.168.4.19,102.5,400,WARN from notification-service
2024-01-02 11:50:59,INFO,order-service,user_018,192.168.2.7,184.3,200,INFO from order-service
2024-01-02 11:51:07,INFO,api-gateway,user_030,192.168.1.10,137.8,200,INFO from api-gateway
2024-01-02 11:51:46,INFO,api-gateway,user_047,192.168.3.16,136.0,200,INFO from api-gateway
2024-01-02 11:52:07,INFO,user-service,user_033,192.168.4.17,135.2,200,INFO from user-service
2024-01-02 11:52:09,INFO,auth-service,user_009,192.168.4.10,143.5,200,INFO from auth-service
2024-01-02 11:52:19,INFO,order-service,user_038,192.168.3.1,132.4,200,INFO from order-service
2024-01-02 11:53:24,INFO,user-service,user_036,192.168.4.6,120.9,200,INFO from user-service
2024-01-02 11:53:33,INFO,order-service,user_035,192.168.4.14,72.2,200,INFO from order-service
2024-01-02 11:55:20,INFO,order-service,user_044,192.168.3.1,86.0,200,INFO from order-service
2024-01-02 11:55:33,INFO,user-service,user_005,192.168.4.19,98.9,201,INFO from user-service
2024-01-02 11:56:28,INFO,inventory-service,user_027,192.168.3.19,68.1,200,INFO from inventory-service
2024-01-02 11:56:44,INFO,payment-service,user_023,192.168.2.2,146.9,200,INFO from payment-service
2024-01-02 11:58:42,INFO,user-service,user_026,192.168.1.19,146.5,200,INFO from user-service
2024-01-02 12:01:15,INFO,order-service,user_020,192.168.4.3,186.5,200,INFO from order-service
2024-01-02 12:01:34,INFO,user-service,user_003,192.168.4.2,143.3,200,INFO from user-service
2024-01-02 12:01:37,INFO,auth-service,user_009,192.168.3.9,180.5,200,INFO from auth-service
2024-01-02 12:02:05,INFO,user-service,user_032,192.168.1.15,97.9,200,INFO from user-service
2024-01-02 12:03:19,INFO,notification-service,user_026,192.168.2.10,100.4,200,INFO from notification-service
2024-01-02 12:05:45,INFO,order-service,user_038,192.168.1.13,75.2,200,INFO from order-service
2024-01-02 12:06:52,INFO,notification-service,user_049,192.168.1.2,104.0,200,INFO from notification-service
2024-01-02 12:07:48,INFO,user-service,user_008,192.168.4.3,59.0,200,INFO from user-service
2024-01-02 12:07:49,INFO,order-service,user_021,192.168.3.5,111.9,201,INFO from order-service
2024-01-02 12:08:01,INFO,user-service,user_018,192.168.4.14,95.9,200,INFO from user-service
2024-01-02 12:08:31,INFO,order-service,user_024,192.168.2.18,170.5,200,INFO from order-service
2024-01-02 12:09:15,INFO,payment-service,user_048,192.168.3.1,73.2,201,INFO from payment-service
2024-01-02 12:10:31,INFO,api-gateway,user_009,192.168.3.2,112.3,200,INFO from api-gateway
2024-01-02 12:10:32,INFO,auth-service,user_026,192.168.2.15,116.7,200,INFO from auth-service
2024-01-02 12:12:21,INFO,payment-service,user_039,192.168.3.14,168.3,200,INFO from payment-service
2024-01-02 12:13:09,WARN,auth-service,user_012,192.168.2.9,86.9,404,WARN from auth-service
2024-01-02 12:13:21,INFO,api-gateway,user_033,192.168.3.6,163.5,200,INFO from api-gateway
2024-01-02 12:14:40,INFO,payment-service,user_002,192.168.1.13,87.3,200,INFO from payment-service
2024-01-02 12:15:15,INFO,payment-service,user_042,192.168.3.2,194.2,200,INFO from payment-service
2024-01-02 12:16:34,INFO,user-service,user_035,192.168.4.13,158.2,200,INFO from user-service
2024-01-02 12:17:04,INFO,notification-service,user_034,192.168.4.4,125.6,200,INFO from notification-service
2024-01-02 12:17:37,WARN,user-service,user_023,192.168.2.2,105.1,400,WARN from user-service
2024-01-02 12:17:52,INFO,user-service,user_042,192.168.2.2,118.9,200,INFO from user-service
2024-01-02 12:19:23,INFO,api-gateway,user_013,192.168.4.7,195.4,200,INFO from api-gateway
2024-01-02 12:19:27,INFO,inventory-service,user_035,192.168.3.3,132.9,200,INFO from inventory-service
2024-01-02 12:20:36,INFO,auth-service,user_032,192.168.1.13,105.1,200,INFO from auth-service
2024-01-02 12:22:24,INFO,api-gateway,user_014,192.168.4.9,49.6,200,INFO from api-gateway
2024-01-02 12:22:50,INFO,auth-service,user_042,192.168.3.1,49.3,200,INFO from auth-service
2024-01-02 12:23:44,INFO,auth-service,user_021,192.168.4.13,134.7,200,INFO from auth-service
2024-01-02 12:23:52,INFO,user-service,user_002,192.168.1.5,87.9,201,INFO from user-service
2024-01-02 12:24:38,INFO,inventory-service,user_021,192.168.2.1,113.2,200,INFO from inventory-service
2024-01-02 12:24:39,INFO,inventory-service,user_023,192.168.2.18,115.1,200,INFO from inventory-service
2024-01-02 12:25:16,INFO,notification-service,user_033,192.168.4.2,114.1,200,INFO from notification-service
2024-01-02 12:26:18,WARN,order-service,user_028,192.168.2.6,97.4,400,WARN from order-service
2024-01-02 12:26:20,INFO,order-service,user_005,192.168.2.8,20.0,201,INFO from order-service
2024-01-02 12:27:22,INFO,user-service,user_027,192.168.3.7,79.0,200,INFO from user-service
2024-01-02 12:27:27,INFO,inventory-service,user_003,192.168.2.7,101.7,200,INFO from inventory-service
2024-01-02 12:27:36,INFO,notification-service,user_027,192.168.2.16,110.9,200,INFO from notification-service
2024-01-02 12:28:26,INFO,user-service,user_038,192.168.1.8,110.9,200,INFO from user-service
2024-01-02 12:29:38,INFO,inventory-service,user_020,192.168.3.19,222.3,200,INFO from inventory-service
2024-01-02 12:30:37,INFO,auth-service,user_021,192.168.3.11,81.6,200,INFO from auth-service
2024-01-02 12:31:48,INFO,auth-service,user_037,192.168.4.6,91.3,200,INFO from auth-service
2024-01-02 12:35:11,WARN,auth-service,user_041,192.168.4.10,101.4,400,WARN from auth-service
2024-01-02 12:35:42,WARN,order-service,user_050,192.168.3.1,74.3,400,WARN from order-service
2024-01-02 12:36:31,INFO,payment-service,user_043,192.168.4.3,56.2,200,INFO from payment-service
2024-01-02 12:37:11,INFO,api-gateway,user_044,192.168.1.14,63.3,200,INFO from api-gateway
2024-01-02 12:38:15,INFO,api-gateway,user_016,192.168.1.15,190.9,200,INFO from api-gateway
2024-01-02 12:39:06,INFO,order-service,user_005,192.168.4.10,101.9,201,INFO from order-service
2024-01-02 12:40:34,WARN,order-service,user_040,192.168.3.18,140.5,404,WARN from order-service
2024-01-02 12:42:38,INFO,api-gateway,user_032,192.168.4.9,151.1,200,INFO from api-gateway
2024-01-02 12:42:43,INFO,auth-service,user_008,192.168.1.19,200.2,200,INFO from auth-service
2024-01-02 12:43:15,INFO,user-service,user_010,192.168.3.9,156.5,200,INFO from user-service
2024-01-02 12:43:31,INFO,inventory-service,user_007,192.168.3.13,181.7,200,INFO from inventory-service
2024-01-02 12:43:34,INFO,notification-service,user_031,192.168.4.4,45.3,200,INFO from notification-service
2024-01-02 12:44:37,INFO,auth-service,user_048,192.168.2.3,202.5,200,INFO from auth-service
2024-01-02 12:45:12,INFO,user-service,user_011,192.168.4.12,129.0,200,INFO from user-service
2024-01-02 12:46:06,INFO,payment-service,user_033,192.168.4.4,157.3,200,INFO from payment-service
2024-01-02 12:46:40,INFO,auth-service,user_034,192.168.2.7,98.7,200,INFO from auth-service
2024-01-02 12:47:24,WARN,order-service,user_048,192.168.2.12,84.9,404,WARN from order-service
2024-01-02 12:47:32,WARN,auth-service,user_034,192.168.4.18,169.1,404,WARN from auth-service
2024-01-02 12:47:37,INFO,auth-service,user_049,192.168.3.6,145.2,200,INFO from auth-service
2024-01-02 12:48:02,INFO,api-gateway,user_008,192.168.3.12,123.5,200,INFO from api-gateway
2024-01-02 12:49:29,INFO,auth-service,user_008,192.168.2.14,98.0,200,INFO from auth-service
2024-01-02 12:49:37,INFO,notification-service,user_018,192.168.3.14,143.7,200,INFO from notification-service
2024-01-02 12:49:46,INFO,notification-service,user_016,192.168.4.8,189.1,200,INFO from notification-service
2024-01-02 12:50:04,INFO,order-service,user_035,192.168.2.9,181.7,200,INFO from order-service
2024-01-02 12:50:29,INFO,payment-service,user_019,192.168.4.7,147.9,200,INFO from payment-service
2024-01-02 12:53:04,ERROR,api-gateway,user_044,192.168.1.4,119.9,500,ERROR from api-gateway
2024-01-02 12:53:27,INFO,inventory-service,user_032,192.168.2.17,161.0,201,INFO from inventory-service
2024-01-02 12:53:46,INFO,order-service,user_009,192.168.2.12,150.6,200,INFO from order-service
2024-01-02 12:54:02,INFO,inventory-service,user_032,192.168.1.3,138.8,200,INFO from inventory-service
2024-01-02 12:54:24,INFO,api-gateway,user_030,192.168.1.5,179.1,200,INFO from api-gateway
2024-01-02 12:57:05,WARN,user-service,user_039,192.168.3.1,80.1,400,WARN from user-service
2024-01-02 12:57:26,INFO,user-service,user_043,192.168.1.12,132.1,200,INFO from user-service
2024-01-02 12:57:53,INFO,order-service,user_031,192.168.3.10,127.4,200,INFO from order-service
2024-01-02 12:58:44,INFO,auth-service,user_020,192.168.1.15,168.8,200,INFO from auth-service
2024-01-02 12:59:33,INFO,user-service,user_032,192.168.1.12,116.0,200,INFO from user-service
2024-01-02 13:00:33,INFO,order-service,user_037,192.168.2.5,124.9,200,INFO from order-service
2024-01-02 13:01:18,INFO,inventory-service,user_044,192.168.1.16,132.9,200,INFO from inventory-service
2024-01-02 13:01:59,WARN,notification-service,user_042,192.168.2.11,55.4,400,WARN from notification-service
2024-01-02 13:03:21,ERROR,payment-service,user_031,192.168.3.8,123.4,500,ERROR from payment-service
2024-01-02 13:03:47,INFO,auth-service,user_036,192.168.3.11,112.8,200,INFO from auth-service
2024-01-02 13:04:15,WARN,order-service,user_032,192.168.1.13,185.0,400,WARN from order-service
2024-01-02 13:05:48,INFO,api-gateway,user_024,192.168.2.5,62.5,200,INFO from api-gateway
2024-01-02 13:06:53,INFO,user-service,user_033,192.168.2.7,165.9,200,INFO from user-service
2024-01-02 13:08:43,INFO,user-service,user_016,192.168.4.10,102.1,200,INFO from user-service
2024-01-02 13:08:57,INFO,notification-service,user_003,192.168.4.18,137.5,200,INFO from notification-service
2024-01-02 13:09:03,INFO,payment-service,user_012,192.168.1.5,90.9,200,INFO from payment-service
2024-01-02 13:09:35,INFO,order-service,user_043,192.168.3.19,120.8,200,INFO from order-service
2024-01-02 13:10:15,INFO,notification-service,user_046,192.168.1.17,69.8,201,INFO from notification-service
2024-01-02 13:10:32,INFO,api-gateway,user_022,192.168.4.3,156.2,200,INFO from api-gateway
2024-01-02 13:10:45,ERROR,api-gateway,user_028,192.168.1.15,112.7,500,ERROR from api-gateway
2024-01-02 13:11:40,INFO,api-gateway,user_042,192.168.1.18,98.8,200,INFO from api-gateway
2024-01-02 13:12:40,INFO,user-service,user_021,192.168.4.17,151.8,200,INFO from user-service
2024-01-02 13:16:11,INFO,payment-service,user_050,192.168.3.14,247.7,200,INFO from payment-service
2024-01-02 13:17:38,WARN,inventory-service,user_001,192.168.3.5,57.5,404,WARN from inventory-service
2024-01-02 13:17:55,INFO,auth-service,user_050,192.168.4.6,149.5,200,INFO from auth-service
2024-01-02 13:18:11,INFO,order-service,user_011,192.168.4.9,100.7,201,INFO from order-service
2024-01-02 13:18:46,INFO,inventory-service,user_013,192.168.3.16,122.5,200,INFO from inventory-service
2024-01-02 13:20:02,INFO,payment-service,user_032,192.168.2.17,79.6,200,INFO from payment-service
2024-01-02 13:20:45,INFO,notification-service,user_028,192.168.1.19,25.5,200,INFO from notification-service
2024-01-02 13:22:26,INFO,notification-service,user_047,192.168.4.14,140.6,200,INFO from notification-service
2024-01-02 13:23:10,INFO,notification-service,user_008,192.168.1.2,87.6,200,INFO from notification-service
2024-01-02 13:24:08,ERROR,api-gateway,user_014,192.168.2.9,79.4,500,ERROR from api-gateway
2024-01-02 13:24:19,WARN,inventory-service,user_045,192.168.3.9,109.2,400,WARN from inventory-service
2024-01-02 13:25:56,INFO,api-gateway,user_037,192.168.2.10,118.6,200,INFO from api-gateway
2024-01-02 13:26:59,WARN,order-service,user_022,192.168.3.17,108.7,400,WARN from order-service
2024-01-02 13:27:05,INFO,order-service,user_031,192.168.3.1,163.2,200,INFO from order-service
2024-01-02 13:27:05,ERROR,auth-service,user_033,192.168.3.6,156.8,500,ERROR from auth-service
2024-01-02 13:27:47,INFO,order-service,user_020,192.168.1.17,102.9,200,INFO from order-service
2024-01-02 13:27:49,INFO,api-gateway,user_044,192.168.4.7,128.0,200,INFO from api-gateway
2024-01-02 13:27:57,INFO,payment-service,user_021,192.168.4.6,202.3,201,INFO from payment-service
2024-01-02 13:28:58,INFO,payment-service,user_024,192.168.4.18,147.7,200,INFO from payment-service
2024-01-02 13:29:05,WARN,auth-service,user_031,192.168.1.18,127.1,400,WARN from auth-service
2024-01-02 13:29:12,INFO,user-service,user_045,192.168.2.3,166.6,200,INFO from user-service
2024-01-02 13:29:44,INFO,auth-service,user_049,192.168.1.7,57.5,200,INFO from auth-service
2024-01-02 13:29:53,INFO,inventory-service,user_043,192.168.4.5,108.3,200,INFO from inventory-service
2024-01-02 13:32:27,INFO,api-gateway,user_007,192.168.4.3,122.7,200,INFO from api-gateway
2024-01-02 13:32:39,INFO,api-gateway,user_020,192.168.3.13,20.0,200,INFO from api-gateway
2024-01-02 13:33:40,INFO,inventory-service,user_034,192.168.1.11,194.9,200,INFO from inventory-service
2024-01-02 13:35:31,INFO,api-gateway,user_032,192.168.1.15,94.2,201,INFO from api-gateway
2024-01-02 13:36:03,INFO,notification-service,user_005,192.168.1.6,171.2,200,INFO from notification-service
2024-01-02 13:36:52,INFO,user-service,user_023,192.168.2.14,154.1,200,INFO from user-service
2024-01-02 13:36:57,INFO,inventory-service,user_038,192.168.2.9,81.9,200,INFO from inventory-service
2024-01-02 13:37:59,INFO,auth-service,user_021,192.168.2.1,109.9,200,INFO from auth-service
2024-01-02 13:39:27,INFO,notification-service,user_017,192.168.2.1,90.6,200,INFO from notification-service
2024-01-02 13:40:20,INFO,order-service,user_050,192.168.3.15,155.4,201,INFO from order-service
2024-01-02 13:41:39,INFO,api-gateway,user_021,192.168.4.16,155.3,200,INFO from api-gateway
2024-01-02 13:42:51,INFO,notification-service,user_046,192.168.1.6,77.1,200,INFO from notification-service
2024-01-02 13:43:07,INFO,notification-service,user_016,192.168.3.19,119.1,200,INFO from notification-service
2024-01-02 13:43:14,WARN,inventory-service,user_044,192.168.2.1,93.3,404,WARN from inventory-service
2024-01-02 13:43:26,INFO,order-service,user_021,192.168.4.1,131.7,200,INFO from order-service
2024-01-02 13:44:25,INFO,inventory-service,user_014,192.168.3.12,105.3,200,INFO from inventory-service
2024-01-02 13:45:13,INFO,payment-service,user_018,192.168.2.18,165.9,200,INFO from payment-service
2024-01-02 13:47:08,INFO,user-service,user_012,192.168.4.19,65.7,201,INFO from user-service
2024-01-02 13:47:38,INFO,user-service,user_005,192.168.1.13,86.9,200,INFO from user-service
2024-01-02 13:48:15,WARN,user-service,user_014,192.168.2.2,23.0,400,WARN from user-service
2024-01-02 13:48:41,INFO,payment-service,user_008,192.168.3.1,89.9,200,INFO from payment-service
2024-01-02 13:50:09,INFO,auth-service,user_019,192.168.2.15,137.2,200,INFO from auth-service
2024-01-02 13:51:03,INFO,inventory-service,user_043,192.168.2.12,179.7,200,INFO from inventory-service
2024-01-02 13:51:18,INFO,payment-service,user_006,192.168.3.16,138.7,200,INFO from payment-service
2024-01-02 13:52:06,INFO,order-service,user_011,192.168.2.15,122.7,200,INFO from order-service
2024-01-02 13:54:13,INFO,payment-service,user_025,192.168.3.14,132.0,200,INFO from payment-service
2024-01-02 13:55:03,INFO,order-service,user_042,192.168.2.18,116.9,200,INFO from order-service
2024-01-02 13:55:09,INFO,auth-service,user_023,192.168.1.12,88.0,200,INFO from auth-service
2024-01-02 13:56:24,INFO,api-gateway,user_018,192.168.4.16,124.5,200,INFO from api-gateway
2024-01-02 13:58:25,WARN,user-service,user_020,192.168.1.12,90.1,404,WARN from user-service
2024-01-02 13:59:27,INFO,user-service,user_017,192.168.2.15,144.8,200,INFO from user-service
2024-01-02 13:59:31,ERROR,auth-service,user_029,192.168.3.8,175.0,500,ERROR from auth-service
2024-01-02 14:01:00,INFO,api-gateway,user_008,192.168.1.2,81.8,200,INFO from api-gateway
2024-01-02 14:01:44,INFO,payment-service,user_002,192.168.2.8,121.0,200,INFO from payment-service
2024-01-02 14:02:31,INFO,api-gateway,user_032,192.168.4.9,167.5,200,INFO from api-gateway
2024-01-02 14:03:40,ERROR,inventory-service,user_043,192.168.4.10,83.9,500,ERROR from inventory-service
2024-01-02 14:03:48,INFO,inventory-service,user_008,192.168.4.1,197.6,200,INFO from inventory-service
2024-01-02 14:04:21,INFO,api-gateway,user_008,192.168.2.11,95.7,200,INFO from api-gateway
2024-01-02 14:05:08,INFO,payment-service,user_001,192.168.2.6,77.3,200,INFO from payment-service
2024-01-02 14:05:21,INFO,user-service,user_026,192.168.2.3,136.1,200,INFO from user-service
2024-01-02 14:05:42,INFO,api-gateway,user_009,192.168.2.4,165.6,200,INFO from api-gateway
2024-01-02 14:06:10,WARN,inventory-service,user_008,192.168.2.8,141.9,400,WARN from inventory-service
2024-01-02 14:06:40,ERROR,order-service,user_046,192.168.3.18,112.5,500,ERROR from order-service
2024-01-02 14:07:10,WARN,payment-service,user_048,192.168.3.19,138.1,404,WARN from payment-service
2024-01-02 14:09:32,INFO,payment-service,user_032,192.168.4.2,146.9,200,INFO from payment-service
2024-01-02 14:09:41,INFO,payment-service,user_028,192.168.4.12,176.5,200,INFO from payment-service
2024-01-02 14:09:45,INFO,api-gateway,user_027,192.168.1.11,139.6,200,INFO from api-gateway
2024-01-02 14:10:46,INFO,user-service,user_046,192.168.3.19,110.4,201,INFO from user-service
2024-01-02 14:11:53,INFO,api-gateway,user_003,192.168.1.11,86.1,200,INFO from api-gateway
2024-01-02 14:13:35,WARN,auth-service,user_002,192.168.3.8,115.3,400,WARN from auth-service
2024-01-02 14:13:56,INFO,notification-service,user_040,192.168.3.19,101.4,200,INFO from notification-service
2024-01-02 14:14:08,WARN,order-service,user_028,192.168.3.15,180.9,400,WARN from order-service
2024-01-02 14:14:22,INFO,user-service,user_019,192.168.4.17,140.6,200,INFO from user-service
2024-01-02 14:14:31,INFO,user-service,user_022,192.168.3.8,171.9,201,INFO from user-service
2024-01-02 14:15:09,INFO,order-service,user_049,192.168.4.11,168.7,200,INFO from order-service
2024-01-02 14:17:57,INFO,inventory-service,user_027,192.168.4.4,133.0,200,INFO from inventory-service
2024-01-02 14:18:13,INFO,auth-service,user_033,192.168.4.14,143.5,200,INFO from auth-service
2024-01-02 14:18:36,INFO,order-service,user_026,192.168.1.7,137.1,200,INFO from order-service
2024-01-02 14:18:46,INFO,inventory-service,user_025,192.168.3.16,126.7,201,INFO from inventory-service
2024-01-02 14:18:46,INFO,payment-service,user_031,192.168.3.7,105.9,200,INFO from payment-service
2024-01-02 14:19:46,INFO,api-gateway,user_033,192.168.1.15,66.2,200,INFO from api-gateway
2024-01-02 14:19:49,INFO,api-gateway,user_010,192.168.4.4,116.8,200,INFO from api-gateway
2024-01-02 14:21:48,INFO,inventory-service,user_011,192.168.1.3,101.0,200,INFO from inventory-service
2024-01-02 14:21:52,INFO,payment-service,user_008,192.168.2.7,104.3,200,INFO from payment-service
2024-01-02 14:22:43,INFO,payment-service,user_012,192.168.4.8,35.1,200,INFO from payment-service
2024-01-02 14:23:43,INFO,notification-service,user_026,192.168.4.19,164.4,200,INFO from notification-service
2024-01-02 14:23:45,INFO,order-service,user_027,192.168.3.9,107.1,200,INFO from order-service
2024-01-02 14:25:48,WARN,auth-service,user_043,192.168.2.1,119.0,400,WARN from auth-service
2024-01-02 14:26:25,WARN,inventory-service,user_045,192.168.4.14,133.0,400,WARN from inventory-service
2024-01-02 14:26:49,INFO,order-service,user_001,192.168.2.13,83.1,201,INFO from order-service
2024-01-02 14:27:28,INFO,inventory-service,user_032,192.168.3.16,110.3,201,INFO from inventory-service
2024-01-02 14:27:56,INFO,payment-service,user_031,192.168.2.9,145.4,200,INFO from payment-service
2024-01-02 14:28:09,WARN,order-service,user_001,192.168.4.10,102.7,404,WARN from order-service
2024-01-02 14:28:39,WARN,order-service,user_017,192.168.3.6,161.2,404,WARN from order-service
2024-01-02 14:29:30,WARN,auth-service,user_048,192.168.2.2,114.7,404,WARN from auth-service
2024-01-02 14:30:01,INFO,order-service,user_029,192.168.4.18,77.5,200,INFO from order-service
2024-01-02 14:30:21,INFO,user-service,user_033,192.168.2.3,184.6,200,INFO from user-service
2024-01-02 14:30:29,INFO,inventory-service,user_026,192.168.4.6,136.9,200,INFO from inventory-service
2024-01-02 14:31:46,INFO,order-service,user_007,192.168.2.1,105.3,200,INFO from order-service
2024-01-02 14:32:01,INFO,auth-service,user_048,192.168.4.3,139.4,200,INFO from auth-service
